Date,District,Price,year,month,cpi_monthly_avg,cpi_index,cum_price_level,population,pop_growth_rate,hcm_spatial_cost_index,real_price,population_millions,affordability_index
2017-06-13,District 1,136.4,2017,6,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,136.4,95.176977,136.4
2017-06-14,District 1,136.11,2017,6,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,136.11,95.176977,136.11
2017-06-15,District 1,137.88,2017,6,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,137.88,95.176977,137.88
2017-06-16,District 1,134.58,2017,6,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,134.58,95.176977,134.58
2017-06-19,District 1,138.67,2017,6,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,138.67,95.176977,138.67
2017-06-20,District 1,138.22,2017,6,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,138.22,95.176977,138.22
2017-06-21,District 1,138.37,2017,6,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,138.37,95.176977,138.37
2017-06-22,District 1,138.2,2017,6,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,138.2,95.176977,138.2
2017-06-23,District 1,134.07,2017,6,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,134.07,95.176977,134.07
2017-06-26,District 1,137.58,2017,6,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,137.58,95.176977,137.58
2017-06-27,District 1,134.55,2017,6,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,134.55,95.176977,134.55
2017-06-28,District 1,137.17,2017,6,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,137.17,95.176977,137.17
2017-06-29,District 1,134.02,2017,6,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,134.02,95.176977,134.02
2017-06-30,District 1,138.61,2017,6,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,138.61,95.176977,138.61
2017-07-03,District 1,122.58,2017,7,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,122.58,95.176977,122.58
2017-07-04,District 1,121.35,2017,7,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,121.35,95.176977,121.35000000000001
2017-07-05,District 1,121.67,2017,7,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,121.67,95.176977,121.67000000000002
2017-07-06,District 1,122.96,2017,7,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,122.96,95.176977,122.96000000000001
2017-07-07,District 1,121.67,2017,7,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,121.67,95.176977,121.67000000000002
2017-07-10,District 1,121.46,2017,7,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,121.46,95.176977,121.46
2017-07-11,District 1,121.84,2017,7,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,121.84,95.176977,121.83999999999999
2017-07-12,District 1,122.31,2017,7,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,122.31,95.176977,122.31
2017-07-13,District 1,122.53,2017,7,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,122.53,95.176977,122.53
2017-07-14,District 1,121.32,2017,7,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,121.32,95.176977,121.31999999999998
2017-07-17,District 1,122.5,2017,7,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,122.5,95.176977,122.50000000000001
2017-07-18,District 1,123.74,2017,7,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,123.74,95.176977,123.74000000000001
2017-07-19,District 1,121.86,2017,7,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,121.86,95.176977,121.85999999999999
2017-07-20,District 1,121.12,2017,7,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,121.12,95.176977,121.12
2017-07-21,District 1,122.53,2017,7,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,122.53,95.176977,122.53
2017-07-24,District 1,123.03,2017,7,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,123.03,95.176977,123.03
2017-07-25,District 1,122.89,2017,7,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,122.89,95.176977,122.89000000000001
2017-07-26,District 1,120.92,2017,7,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,120.92,95.176977,120.92
2017-07-27,District 1,123.57,2017,7,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,123.57,95.176977,123.57000000000001
2017-07-28,District 1,122.36,2017,7,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,122.36,95.176977,122.36
2017-07-31,District 1,123.69,2017,7,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,123.69,95.176977,123.68999999999998
2017-08-01,District 1,123.85,2017,8,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,123.85,95.176977,123.85
2017-08-02,District 1,125.19,2017,8,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,125.19,95.176977,125.19
2017-08-03,District 1,125.85,2017,8,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,125.85,95.176977,125.85
2017-08-04,District 1,123.57,2017,8,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,123.57,95.176977,123.57000000000001
2017-08-07,District 1,123.83,2017,8,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,123.83,95.176977,123.83
2017-08-08,District 1,125.26,2017,8,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,125.26,95.176977,125.26000000000002
2017-08-09,District 1,122.55,2017,8,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,122.55,95.176977,122.55
2017-08-10,District 1,125.49,2017,8,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,125.49,95.176977,125.49
2017-08-11,District 1,124.09,2017,8,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,124.09,95.176977,124.09000000000002
2017-08-14,District 1,121.53,2017,8,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,121.53,95.176977,121.53
2017-08-15,District 1,123.39,2017,8,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,123.39,95.176977,123.39
2017-08-16,District 1,122.39,2017,8,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,122.39,95.176977,122.39
2017-08-17,District 1,123.41,2017,8,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,123.41,95.176977,123.41
2017-08-18,District 1,121.35,2017,8,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,121.35,95.176977,121.35000000000001
2017-08-21,District 1,125.27,2017,8,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,125.27,95.176977,125.27
2017-08-22,District 1,125.9,2017,8,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,125.9,95.176977,125.9
2017-08-23,District 1,125.03,2017,8,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,125.03,95.176977,125.03
2017-08-24,District 1,125.44,2017,8,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,125.44,95.176977,125.44
2017-08-25,District 1,124.74,2017,8,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,124.74,95.176977,124.73999999999998
2017-08-28,District 1,121.7,2017,8,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,121.7,95.176977,121.7
2017-08-29,District 1,122.26,2017,8,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,122.26,95.176977,122.26000000000002
2017-08-30,District 1,122.07,2017,8,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,122.07,95.176977,122.07
2017-08-31,District 1,124.49,2017,8,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,124.49,95.176977,124.49
2017-09-01,District 1,125.56,2017,9,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,125.56,95.176977,125.56
2017-09-05,District 1,125.61,2017,9,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,125.61,95.176977,125.61
2017-09-06,District 1,126.82,2017,9,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,126.82,95.176977,126.82
2017-09-07,District 1,125.84,2017,9,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,125.84,95.176977,125.84
2017-09-08,District 1,127.61,2017,9,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,127.61,95.176977,127.61
2017-09-11,District 1,126.87,2017,9,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,126.87,95.176977,126.86999999999999
2017-09-12,District 1,127.91,2017,9,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,127.91,95.176977,127.91
2017-09-13,District 1,125.77,2017,9,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,125.77,95.176977,125.77000000000001
2017-09-14,District 1,126.99,2017,9,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,126.99,95.176977,126.99000000000001
2017-09-15,District 1,124.17,2017,9,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,124.17,95.176977,124.17
2017-09-18,District 1,123.88,2017,9,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,123.88,95.176977,123.88
2017-09-19,District 1,125.73,2017,9,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,125.73,95.176977,125.73
2017-09-20,District 1,126.73,2017,9,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,126.73,95.176977,126.73
2017-09-21,District 1,126.13,2017,9,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,126.13,95.176977,126.12999999999998
2017-09-22,District 1,125.57,2017,9,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,125.57,95.176977,125.57000000000001
2017-09-25,District 1,127.88,2017,9,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,127.88,95.176977,127.88
2017-09-26,District 1,125.79,2017,9,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,125.79,95.176977,125.79
2017-09-27,District 1,125.89,2017,9,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,125.89,95.176977,125.88999999999999
2017-09-28,District 1,127.38,2017,9,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,127.38,95.176977,127.38000000000001
2017-09-29,District 1,124.19,2017,9,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,124.19,95.176977,124.19
2017-10-02,District 1,123.5,2017,10,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,123.5,95.176977,123.50000000000001
2017-10-03,District 1,125.15,2017,10,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,125.15,95.176977,125.15
2017-10-04,District 1,123.28,2017,10,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,123.28,95.176977,123.28000000000002
2017-10-05,District 1,125.33,2017,10,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,125.33,95.176977,125.33000000000001
2017-10-06,District 1,125.75,2017,10,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,125.75,95.176977,125.75
2017-10-09,District 1,123.11,2017,10,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,123.11,95.176977,123.11000000000001
2017-10-11,District 1,121.88,2017,10,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,121.88,95.176977,121.88
2017-10-12,District 1,122.48,2017,10,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,122.48,95.176977,122.48000000000002
2017-10-13,District 1,123.69,2017,10,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,123.69,95.176977,123.68999999999998
2017-10-16,District 1,125.83,2017,10,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,125.83,95.176977,125.83
2017-10-17,District 1,123.31,2017,10,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,123.31,95.176977,123.31
2017-10-18,District 1,125.63,2017,10,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,125.63,95.176977,125.63
2017-10-19,District 1,125.97,2017,10,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,125.97,95.176977,125.97
2017-10-20,District 1,125.99,2017,10,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,125.99,95.176977,125.99000000000001
2017-10-23,District 1,121.5,2017,10,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,121.5,95.176977,121.50000000000001
2017-10-24,District 1,121.9,2017,10,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,121.9,95.176977,121.9
2017-10-25,District 1,124.98,2017,10,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,124.98,95.176977,124.98
2017-10-26,District 1,124.54,2017,10,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,124.54,95.176977,124.54
2017-10-27,District 1,124.65,2017,10,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,124.65,95.176977,124.65000000000002
2017-10-30,District 1,125.74,2017,10,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,125.74,95.176977,125.73999999999998
2017-10-31,District 1,124.81,2017,10,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,124.81,95.176977,124.81
2017-11-01,District 1,123.41,2017,11,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,123.41,95.176977,123.41
2017-11-02,District 1,124.02,2017,11,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,124.02,95.176977,124.02
2017-11-03,District 1,121.37,2017,11,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,121.37,95.176977,121.37
2017-11-06,District 1,122.55,2017,11,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,122.55,95.176977,122.55
2017-11-07,District 1,124.93,2017,11,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,124.93,95.176977,124.93
2017-11-08,District 1,122.53,2017,11,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,122.53,95.176977,122.53
2017-11-09,District 1,125.2,2017,11,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,125.2,95.176977,125.2
2017-11-10,District 1,127.23,2017,11,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,127.23,95.176977,127.23
2017-11-13,District 1,127.77,2017,11,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,127.77,95.176977,127.77000000000001
2017-11-14,District 1,128.27,2017,11,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,128.27,95.176977,128.27
2017-11-15,District 1,129.73,2017,11,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,129.73,95.176977,129.73
2017-11-16,District 1,128.54,2017,11,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,128.54,95.176977,128.54
2017-11-17,District 1,125.22,2017,11,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,125.22,95.176977,125.22
2017-11-20,District 1,126.79,2017,11,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,126.79,95.176977,126.79
2017-11-21,District 1,125.27,2017,11,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,125.27,95.176977,125.27
2017-11-22,District 1,127.62,2017,11,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,127.62,95.176977,127.62
2017-11-23,District 1,126.27,2017,11,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,126.27,95.176977,126.27
2017-11-24,District 1,127.07,2017,11,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,127.07,95.176977,127.07
2017-11-27,District 1,127.84,2017,11,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,127.84,95.176977,127.84
2017-11-28,District 1,129.1,2017,11,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,129.1,95.176977,129.1
2017-11-29,District 1,126.66,2017,11,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,126.66,95.176977,126.66
2017-11-30,District 1,125.7,2017,11,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,125.7,95.176977,125.70000000000002
2017-12-01,District 1,116.69,2017,12,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,116.69,95.176977,116.69
2017-12-04,District 1,117.88,2017,12,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,117.88,95.176977,117.87999999999998
2017-12-05,District 1,114.18,2017,12,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,114.18,95.176977,114.18000000000002
2017-12-06,District 1,117.38,2017,12,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,117.38,95.176977,117.38
2017-12-07,District 1,118.85,2017,12,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,118.85,95.176977,118.85
2017-12-08,District 1,118.29,2017,12,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,118.29,95.176977,118.29
2017-12-11,District 1,116.71,2017,12,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,116.71,95.176977,116.71000000000001
2017-12-12,District 1,116.26,2017,12,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,116.26,95.176977,116.26
2017-12-13,District 1,116.03,2017,12,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,116.03,95.176977,116.03000000000002
2017-12-14,District 1,116.06,2017,12,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,116.06,95.176977,116.06
2017-12-15,District 1,117.96,2017,12,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,117.96,95.176977,117.96
2017-12-18,District 1,116.24,2017,12,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,116.24,95.176977,116.23999999999998
2017-12-19,District 1,114.22,2017,12,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,114.22,95.176977,114.21999999999998
2017-12-20,District 1,118.0,2017,12,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,118.0,95.176977,118.0
2017-12-21,District 1,116.11,2017,12,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,116.11,95.176977,116.11
2017-12-22,District 1,117.2,2017,12,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,117.2,95.176977,117.19999999999999
2017-12-25,District 1,117.35,2017,12,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,117.35,95.176977,117.35
2017-12-26,District 1,118.2,2017,12,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,118.2,95.176977,118.19999999999999
2017-12-27,District 1,117.05,2017,12,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,117.05,95.176977,117.04999999999998
2017-12-28,District 1,118.61,2017,12,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,118.61,95.176977,118.61
2017-12-29,District 1,118.92,2017,12,100.21,100.0,1.0,95176977.0,0.01251977165092244,101.38,118.92,95.176977,118.92
2018-01-02,District 1,124.15,2018,1,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,120.48532358900685,96.237319,124.10046384039899
2018-01-03,District 1,123.67,2018,1,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,120.01949229361641,96.237319,123.62065536159601
2018-01-04,District 1,125.44,2018,1,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,121.73724519536866,96.237319,125.38994912718202
2018-01-05,District 1,123.15,2018,1,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,119.5148417236101,96.237319,123.10086284289277
2018-01-08,District 1,125.4,2018,1,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,121.6984259207528,96.237319,125.34996508728177
2018-01-09,District 1,125.99,2018,1,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,122.27101022133687,96.237319,125.93972967581047
2018-01-10,District 1,122.9,2018,1,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,119.27222125726091,96.237319,122.8509625935162
2018-01-11,District 1,125.88,2018,1,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,122.16425721614323,96.237319,125.82977356608478
2018-01-12,District 1,124.47,2018,1,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,120.79587778593381,96.237319,124.42033615960098
2018-01-15,District 1,124.81,2018,1,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,121.12584162016871,96.237319,124.76020049875312
2018-01-16,District 1,123.62,2018,1,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,119.97096820034658,96.237319,123.5706753117207
2018-01-17,District 1,124.21,2018,1,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,120.54355250093064,96.237319,124.16043990024936
2018-01-18,District 1,123.35,2018,1,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,119.70893809668944,96.237319,123.300783042394
2018-01-19,District 1,123.19,2018,1,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,119.55366099822596,96.237319,123.14084688279301
2018-01-22,District 1,122.21,2018,1,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,118.60258877013715,96.237319,122.1612379052369
2018-01-23,District 1,122.81,2018,1,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,119.1848778893752,96.237319,122.76099850374065
2018-01-24,District 1,122.31,2018,1,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,118.69963695667683,96.237319,122.26119800498752
2018-01-25,District 1,123.16,2018,1,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,119.52454654226406,96.237319,123.1108588528678
2018-01-26,District 1,126.99,2018,1,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,123.24149208673363,96.237319,126.93933067331669
2018-01-29,District 1,122.17,2018,1,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,118.56376949552129,96.237319,122.12125386533666
2018-01-30,District 1,123.67,2018,1,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,120.01949229361641,96.237319,123.62065536159601
2018-01-31,District 1,126.5,2018,1,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,122.76595597268921,96.237319,126.44952618453864
2018-02-01,District 1,121.91,2018,2,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,118.31144421051812,96.237319,121.86135760598502
2018-02-02,District 1,121.93,2018,2,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,118.33085384782606,96.237319,121.88134962593516
2018-02-05,District 1,121.16,2018,2,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,117.58358281147056,96.237319,121.11165685785534
2018-02-06,District 1,119.54,2018,2,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,116.01140218952783,96.237319,119.49230324189526
2018-02-07,District 1,119.91,2018,2,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,116.37048047972462,96.237319,119.86215561097255
2018-02-08,District 1,119.17,2018,2,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,115.65232389933102,96.237319,119.12245087281794
2018-02-09,District 1,120.4,2018,2,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,116.84601659376904,96.237319,120.35196009975063
2018-02-12,District 1,121.83,2018,2,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,118.23380566128638,96.237319,121.78138952618454
2018-02-13,District 1,121.38,2018,2,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,117.79708882185784,96.237319,121.33156907730671
2018-02-14,District 1,121.45,2018,2,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,117.86502255243562,96.237319,121.40154114713215
2018-02-22,District 1,122.58,2018,2,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,118.96166706033395,96.237319,122.5310902743142
2018-02-23,District 1,119.14,2018,2,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,115.62320944336912,96.237319,119.09246284289277
2018-02-26,District 1,119.27,2018,2,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,115.74937208587069,96.237319,119.22241097256855
2018-02-27,District 1,121.2,2018,2,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,117.62240208608644,96.237319,121.15164089775561
2018-02-28,District 1,123.65,2018,2,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,120.00008265630848,96.237319,123.60066334164588
2018-03-01,District 1,113.96,2018,3,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,110.59611338061393,96.237319,113.91452967581046
2018-03-02,District 1,114.96,2018,3,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,111.56659524601069,96.237319,114.91413067331668
2018-03-05,District 1,112.54,2018,3,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,109.21802913175055,96.237319,112.49509625935161
2018-03-06,District 1,112.74,2018,3,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,109.4121255048299,96.237319,112.69501645885285
2018-03-07,District 1,112.68,2018,3,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,109.35389659290611,96.237319,112.63504039900249
2018-03-08,District 1,115.48,2018,3,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,112.07124581601701,96.237319,115.43392319201995
2018-03-09,District 1,115.38,2018,3,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,111.97419762947733,96.237319,115.33396309226931
2018-03-12,District 1,114.33,2018,3,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,110.95519167081073,96.237319,114.28438204488778
2018-03-13,District 1,111.83,2018,3,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,108.52898700731886,96.237319,111.78537955112218
2018-03-14,District 1,115.11,2018,3,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,111.7121675258202,96.237319,115.06407082294263
2018-03-15,District 1,114.83,2018,3,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,111.44043260350911,96.237319,114.7841825436409
2018-03-16,District 1,114.2,2018,3,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,110.82902902830917,96.237319,114.15443391521197
2018-03-19,District 1,111.47,2018,3,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,108.17961353577603,96.237319,111.42552319201995
2018-03-20,District 1,111.12,2018,3,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,107.83994488288717,96.237319,111.07566284289277
2018-03-21,District 1,111.92,2018,3,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,108.61633037520457,96.237319,111.87534364089775
2018-03-22,District 1,111.41,2018,3,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,108.12138462385222,96.237319,111.36554713216955
2018-03-23,District 1,114.25,2018,3,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,110.877553121579,96.237319,114.20441396508727
2018-03-26,District 1,114.0,2018,3,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,110.6349326552298,96.237319,113.9545137157107
2018-03-27,District 1,112.65,2018,3,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,109.3247821369442,96.237319,112.6050523690773
2018-03-28,District 1,113.2,2018,3,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,109.85854716291242,96.237319,113.15483291770573
